Date,Airline,Flight_Number,Origin,Destination,Class,Flight Distance,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Departure Delay in Minutes,Arrival Delay in Minutes
2025-02-16,IndiGo,6E-2528,PNQ,BLR,Eco Plus,2246,14:15,14:19,17:33,17:33,4,0
2025-08-19,IndiGo,6E-2777,CCU,MAA,Eco,1687,21:30,21:46,00:06,00:11,16,5
2025-07-30,IndiGo,6E-165,MAA,LHR,Eco,5216,10:05,10:07,17:06,16:54,2,0
2025-07-18,IndiGo,6E-1917,SIN,DXB,Business,3332,00:10,00:13,04:49,04:38,3,0
2025-08-09,IndiGo,6E-8937,BLR,DXB,Eco Plus,5564,06:10,06:03,13:37,13:32,0,0
2026-01-15,IndiGo,6E-3012,DXB,JFK,Eco,8370,05:30,05:30,16:27,16:30,0,3
2025-10-03,IndiGo,6E-5790,DEL,BLR,Eco,4874,14:15,15:00,20:50,21:44,45,54
2025-07-09,IndiGo,6E-8841,BOM,LHR,Business,1186,23:05,22:56,01:03,00:39,0,0
2025-08-26,IndiGo,6E-813,LHR,DEL,Eco,506,11:05,11:09,12:12,12:17,4,5
2025-04-29,IndiGo,6E-8327,GOA,SIN,Eco,5923,23:00,23:04,06:54,07:06,4,12
2025-08-04,IndiGo,6E-837,GOA,DEL,Eco,5634,12:30,12:28,20:02,20:02,0,0
2025-12-03,IndiGo,6E-981,JFK,GOA,Eco,3301,02:50,02:43,07:27,07:28,0,1
2025-11-11,IndiGo,6E-2965,GOA,PNQ,Eco,4748,04:00,04:02,10:26,10:31,2,5
2025-02-19,IndiGo,6E-5386,SIN,JFK,Eco Plus,1751,04:30,04:24,07:11,07:07,0,0
2025-10-17,IndiGo,6E-9335,BOM,HYD,Eco,3542,12:15,12:15,17:10,17:17,0,7
2026-01-22,IndiGo,6E-2559,BOM,PNQ,Eco,8888,02:10,02:02,13:46,13:35,0,0
2025-06-05,IndiGo,6E-4288,CCU,JFK,Business,7076,14:05,14:04,23:25,23:12,0,0
2025-05-08,IndiGo,6E-1862,BOM,DEL,Eco,1282,03:50,04:32,05:56,06:36,42,40
2025-11-08,IndiGo,6E-5764,JFK,BLR,Eco,6756,04:30,04:26,13:26,13:17,0,0
2025-09-12,IndiGo,6E-7705,CCU,BOM,Eco,1522,02:05,02:21,04:29,04:53,16,24
2025-10-09,IndiGo,6E-1793,PNQ,LHR,Business,2302,19:15,19:39,22:37,23:06,24,29
2025-05-11,IndiGo,6E-1527,DXB,PNQ,Eco,1897,05:30,06:08,08:22,08:51,38,29
2025-07-13,IndiGo,6E-5667,JFK,BOM,Business,1838,10:50,10:45,13:37,13:27,0,0
2025-09-20,IndiGo,6E-7503,PNQ,DXB,Eco,2127,09:00,08:58,12:09,12:05,0,0
2025-12-28,IndiGo,6E-8615,JFK,DXB,Business,8048,21:10,21:06,07:43,07:40,0,0
2025-08-14,IndiGo,6E-1422,JFK,DEL,Eco,7990,05:10,05:01,15:39,15:34,0,0
2025-04-10,IndiGo,6E-9466,JFK,HYD,Eco Plus,1278,04:50,04:48,06:55,06:47,0,0
2025-03-01,IndiGo,6E-5092,BOM,MAA,Eco,4934,14:05,14:35,20:45,21:18,30,33
2025-11-08,IndiGo,6E-4515,GOA,BOM,Eco,4710,11:10,11:04,17:33,17:14,0,0
2025-11-21,IndiGo,6E-5898,LHR,PNQ,Eco,4799,23:45,00:29,06:14,06:52,44,38
2025-12-28,IndiGo,6E-4281,DXB,PNQ,Business,5018,18:00,18:33,00:46,01:25,33,39
2025-03-19,IndiGo,6E-1448,MAA,SIN,Eco,1780,04:10,04:15,06:53,06:47,5,0
2025-07-30,IndiGo,6E-3769,DXB,GOA,Eco,2288,01:05,00:56,04:26,04:06,0,0
2025-03-29,IndiGo,6E-677,BLR,DXB,Business,7118,20:05,20:06,05:28,05:24,1,0
2025-06-24,IndiGo,6E-7446,GOA,MAA,Business,1041,23:30,23:24,01:18,01:10,0,0
2025-03-24,IndiGo,6E-1384,LHR,BLR,Eco,3200,10:45,10:45,15:15,15:09,0,0
2025-03-08,IndiGo,6E-6357,DEL,MAA,Eco Plus,4968,19:50,19:51,02:32,02:33,1,1
2025-10-08,IndiGo,6E-1252,DXB,PNQ,Business,1265,05:15,05:12,07:19,07:09,0,0
2025-04-07,IndiGo,6E-222,DEL,HYD,Eco,8248,03:15,03:08,14:03,13:43,0,0
2025-06-22,IndiGo,6E-3509,CCU,JFK,Eco,5938,07:00,07:15,14:55,14:56,15,1
2025-08-09,IndiGo,6E-4456,MAA,PNQ,Eco,4242,21:15,21:16,03:03,03:02,1,0
2025-04-09,IndiGo,6E-1424,DEL,LHR,Eco,7710,23:45,23:38,09:53,09:56,0,3
2025-04-20,IndiGo,6E-2465,DXB,PNQ,Eco,3217,20:30,20:23,01:01,00:41,0,0
2025-05-31,IndiGo,6E-2244,BOM,GOA,Eco,7302,03:50,03:47,13:27,13:13,0,0
2025-08-25,IndiGo,6E-9188,BLR,PNQ,Eco,6860,03:45,04:10,12:49,13:06,25,17
2025-07-11,IndiGo,6E-5563,HYD,GOA,Eco,2735,11:15,11:12,15:10,15:08,0,0
2025-10-20,IndiGo,6E-8856,BLR,HYD,Eco,7801,23:30,23:31,09:45,09:36,1,0
2026-01-21,IndiGo,6E-2904,DXB,JFK,Eco,4104,08:50,09:54,14:27,15:32,64,65
2025-04-26,IndiGo,6E-9188,DEL,DXB,Eco,5207,23:30,23:32,06:30,06:28,2,0
2026-01-09,IndiGo,6E-9781,HYD,SIN,Eco,8900,22:05,22:06,09:42,09:29,1,0
2025-06-14,IndiGo,6E-2335,HYD,BLR,Eco,3721,07:00,07:00,12:09,11:58,0,0
2025-05-29,IndiGo,6E-9706,HYD,JFK,Eco,3200,16:45,16:37,21:15,21:04,0,0
2025-02-17,IndiGo,6E-7236,BOM,CCU,Business,1559,22:50,22:40,01:16,00:54,0,0
2025-03-31,IndiGo,6E-6039,SIN,HYD,Eco,4203,18:05,18:01,23:50,23:46,0,0
2025-06-25,IndiGo,6E-5189,BLR,BOM,Eco,2790,09:15,09:12,13:14,13:02,0,0
2025-10-01,IndiGo,6E-7840,SIN,LHR,Eco,3267,08:05,08:02,12:40,12:28,0,0
2026-01-21,IndiGo,6E-9365,PNQ,CCU,Eco,3552,04:45,05:21,09:41,10:04,36,23
2025-07-30,IndiGo,6E-9076,DEL,JFK,Eco,6398,07:15,07:13,15:44,15:39,0,0
2025-12-15,IndiGo,6E-3886,BLR,LHR,Eco,5324,11:05,11:06,18:14,18:01,1,0
2025-12-23,IndiGo,6E-8380,CCU,JFK,Eco,2291,16:10,16:07,19:31,19:22,0,0
2025-12-21,IndiGo,6E-8887,CCU,DXB,Eco,1459,08:05,08:47,10:24,11:02,42,38
2025-08-18,IndiGo,6E-599,JFK,BLR,Business,3875,00:45,00:35,06:05,05:45,0,0
2026-01-22,IndiGo,6E-4027,SIN,DXB,Business,1196,13:45,13:40,15:44,15:33,0,0
2025-06-14,IndiGo,6E-1180,DEL,JFK,Eco,8544,00:50,01:16,12:00,12:29,26,29
2025-06-21,IndiGo,6E-1554,DEL,JFK,Eco,8528,11:05,11:03,22:14,22:06,0,0
2025-03-25,IndiGo,6E-8237,MAA,SIN,Eco,3219,20:50,20:42,01:21,00:58,0,0
2025-10-22,IndiGo,6E-533,MAA,CCU,Eco,4193,12:05,12:10,17:49,17:57,5,8
2025-03-19,IndiGo,6E-7211,HYD,DXB,Eco,1066,02:50,02:53,04:39,04:41,3,2
2026-02-13,IndiGo,6E-4881,BOM,BLR,Eco,537,22:00,21:54,23:10,23:03,0,0
2025-10-30,IndiGo,6E-9144,JFK,BLR,Business,4745,08:50,08:44,15:15,15:00,0,0
2026-02-08,IndiGo,6E-9155,MAA,BOM,Eco,5243,14:50,14:52,21:53,21:43,2,0
2025-05-11,IndiGo,6E-8093,HYD,BLR,Eco,5196,12:30,12:22,19:29,19:09,0,0
2025-06-28,IndiGo,6E-2933,PNQ,BLR,Eco Plus,6642,12:05,14:35,20:53,23:32,150,159
2025-03-31,IndiGo,6E-6392,LHR,SIN,Eco,2650,00:10,00:09,03:58,03:43,0,0
2025-05-22,IndiGo,6E-3603,PNQ,BLR,Business,8196,22:45,22:39,09:29,09:16,0,0
2025-09-03,IndiGo,6E-3982,CCU,SIN,Eco,6929,10:30,10:29,19:39,19:40,0,1
2025-04-14,IndiGo,6E-6601,CCU,JFK,Eco,8158,20:10,20:06,06:51,06:56,0,5
2026-01-22,IndiGo,6E-9889,BOM,DEL,Eco,575,16:05,16:05,17:18,17:23,0,5
2025-12-29,IndiGo,6E-6549,DXB,MAA,Eco Plus,6235,04:00,04:40,12:17,12:50,40,33
2026-01-17,IndiGo,6E-6040,DXB,SIN,Eco Plus,1792,13:15,13:18,15:59,15:47,3,0
2025-07-10,IndiGo,6E-8577,SIN,MAA,Eco,2577,12:05,12:01,15:48,15:34,0,0
2025-04-19,IndiGo,6E-678,SIN,BLR,Eco,8733,00:00,23:58,11:24,11:29,0,5
2025-03-03,IndiGo,6E-2712,DXB,HYD,Eco,3929,08:00,08:32,13:24,13:54,32,30
2025-06-13,IndiGo,6E-4877,PNQ,BLR,Eco Plus,6478,01:30,01:41,10:05,10:24,11,19
2025-12-29,IndiGo,6E-6782,LHR,DEL,Eco Plus,1487,01:00,00:57,03:21,03:14,0,0
2025-08-02,IndiGo,6E-5467,MAA,JFK,Eco,6051,17:00,16:53,01:03,01:06,0,3
2025-08-07,IndiGo,6E-2835,SIN,LHR,Business,2061,06:50,06:53,09:54,10:06,3,12
2025-09-11,IndiGo,6E-3690,SIN,MAA,Eco,4914,18:00,18:00,00:38,00:46,0,8
2025-12-14,IndiGo,6E-7245,CCU,DXB,Business,3462,19:30,20:01,00:19,00:50,31,31
2025-10-07,IndiGo,6E-4034,JFK,BOM,Eco,2726,15:05,17:04,18:59,20:56,119,117
2025-08-10,IndiGo,6E-6669,DEL,BLR,Eco,6190,14:30,14:30,22:44,22:39,0,0
2025-12-31,IndiGo,6E-8301,SIN,DEL,Business,3316,13:15,13:19,17:53,18:05,4,12
2025-12-14,IndiGo,6E-8214,MAA,BOM,Business,1901,09:30,09:26,12:22,12:16,0,0
2025-04-03,IndiGo,6E-8360,GOA,JFK,Eco,3139,06:30,06:21,10:55,10:40,0,0
2026-01-02,IndiGo,6E-8978,LHR,PNQ,Eco,4400,17:45,17:47,23:45,23:37,2,0
2026-01-14,IndiGo,6E-6494,JFK,HYD,Eco,6103,00:50,00:47,08:57,08:57,0,0
2025-12-10,IndiGo,6E-2651,LHR,JFK,Eco,7735,01:15,01:07,11:25,11:19,0,0
2025-04-04,IndiGo,6E-3596,GOA,PNQ,Eco,1223,02:00,02:19,04:01,04:30,19,29
2025-03-23,IndiGo,6E-2246,BOM,DEL,Eco,4550,10:30,10:21,16:41,16:22,0,0
2025-08-27,IndiGo,6E-2726,BLR,CCU,Eco,7677,22:15,22:45,08:20,08:54,30,34
2026-01-01,IndiGo,6E-3916,DEL,BOM,Eco,4286,20:00,20:05,01:51,01:44,5,0
2025-06-27,IndiGo,6E-5611,BOM,SIN,Eco,4590,00:30,00:34,06:44,06:50,4,6
2025-03-18,IndiGo,6E-7747,BLR,BOM,Eco Plus,6028,12:50,12:55,20:52,21:05,5,13
2025-12-28,IndiGo,6E-7770,HYD,DEL,Eco Plus,8049,16:00,15:57,02:33,02:33,0,0
2025-02-21,IndiGo,6E-7453,SIN,DEL,Eco,8907,17:30,17:27,05:08,04:58,0,0
2026-01-12,IndiGo,6E-3682,CCU,HYD,Eco,4682,02:30,02:28,08:51,08:43,0,0
2025-12-15,IndiGo,6E-146,DXB,JFK,Eco,6030,09:05,09:25,17:07,17:23,20,16
2025-05-30,IndiGo,6E-1297,HYD,MAA,Eco,7486,23:30,23:29,09:21,09:10,0,0
2026-01-18,IndiGo,6E-1914,BOM,SIN,Eco,7744,02:05,02:03,12:15,12:01,0,0
2025-06-28,IndiGo,6E-2373,CCU,JFK,Eco,2231,16:10,16:10,19:27,19:23,0,0
2025-09-14,IndiGo,6E-4252,GOA,LHR,Eco,4504,20:05,20:05,02:12,02:07,0,0
2025-08-14,IndiGo,6E-9759,PNQ,DXB,Eco,804,08:30,08:28,10:00,09:48,0,0
2025-12-08,IndiGo,6E-5284,PNQ,LHR,Eco Plus,8173,11:15,11:15,21:57,21:46,0,0
2025-09-15,IndiGo,6E-6365,LHR,BLR,Eco,7150,07:05,06:56,16:31,16:26,0,0
2025-10-13,IndiGo,6E-3913,BOM,CCU,Business,5343,20:10,20:13,03:20,03:12,3,0
2025-07-14,IndiGo,6E-6696,GOA,DXB,Eco,8848,20:10,20:13,07:43,07:46,3,3
2025-10-14,IndiGo,6E-3636,DEL,GOA,Eco,8735,00:50,01:24,12:15,12:39,34,24
2025-10-24,IndiGo,6E-1979,LHR,MAA,Eco,1016,03:05,03:06,04:51,04:55,1,4
2026-02-02,IndiGo,6E-3326,BLR,LHR,Eco,7457,14:05,14:02,23:54,23:37,0,0
2025-12-14,IndiGo,6E-4340,GOA,HYD,Business,7663,20:45,20:36,06:49,06:42,0,0
2025-07-27,IndiGo,6E-8979,PNQ,CCU,Eco,1914,23:00,23:03,01:53,01:56,3,3
2025-04-22,IndiGo,6E-9755,LHR,JFK,Eco,6019,07:00,06:50,15:01,14:45,0,0
2025-12-26,IndiGo,6E-8028,BLR,HYD,Eco,6658,17:50,18:00,02:39,02:56,10,17
2025-07-31,IndiGo,6E-7206,JFK,DEL,Eco Plus,696,12:00,11:58,13:22,13:16,0,0
2025-09-20,IndiGo,6E-3332,MAA,SIN,Eco Plus,7751,19:00,19:00,05:11,05:19,0,8
2025-11-29,IndiGo,6E-5446,GOA,BOM,Eco,5270,03:10,03:05,10:15,10:13,0,0
2025-07-06,IndiGo,6E-470,BLR,GOA,Eco,4351,05:30,05:24,11:26,11:28,0,2
2026-01-18,IndiGo,6E-5897,DEL,BOM,Eco,4006,01:45,01:39,07:15,07:03,0,0
2025-12-16,IndiGo,6E-7243,JFK,DXB,Eco,4796,06:30,06:34,12:59,12:50,4,0
2025-11-16,IndiGo,6E-114,PNQ,DEL,Eco,8831,06:10,06:13,17:42,17:44,3,2
2025-08-20,IndiGo,6E-4890,BLR,SIN,Eco,6425,17:05,17:22,01:36,01:54,17,18
2025-08-06,IndiGo,6E-1942,JFK,MAA,Eco,1787,07:15,07:14,09:59,10:03,0,4
2026-02-11,IndiGo,6E-8751,GOA,CCU,Business,4273,23:45,23:37,05:35,05:18,0,0
2026-02-07,IndiGo,6E-7704,BLR,DEL,Eco,6234,13:30,14:08,21:47,22:32,38,45
2025-07-09,IndiGo,6E-2290,LHR,DEL,Eco,5727,05:00,05:03,12:39,12:44,3,5
2025-02-25,IndiGo,6E-1598,PNQ,GOA,Eco,6319,20:15,20:10,04:38,04:38,0,0
2025-08-14,IndiGo,6E-6274,BLR,SIN,Eco Plus,2847,01:05,00:58,05:08,05:06,0,0
2025-03-16,IndiGo,6E-837,DEL,PNQ,Eco,793,15:10,15:10,16:39,16:33,0,0
2025-09-10,IndiGo,6E-7566,DXB,JFK,Eco Plus,6485,12:30,13:12,21:06,21:41,42,35
2025-09-05,IndiGo,6E-3259,CCU,MAA,Business,5562,20:10,20:02,03:37,03:19,0,0
2025-05-13,IndiGo,6E-8467,JFK,BLR,Eco,2720,22:15,22:25,02:09,02:06,10,0
2026-01-07,IndiGo,6E-8113,CCU,BOM,Eco Plus,6658,05:50,05:54,14:39,14:45,4,6
2026-02-05,IndiGo,6E-8093,BLR,GOA,Eco,4071,23:10,23:02,04:45,04:44,0,0
2025-09-16,IndiGo,6E-8783,LHR,BOM,Eco,4450,01:30,01:32,07:33,07:26,2,0
2025-05-08,IndiGo,6E-7998,PNQ,BLR,Eco Plus,5482,04:05,03:59,11:26,11:25,0,0
2025-08-11,IndiGo,6E-8374,DXB,PNQ,Eco,6743,18:45,18:35,03:40,03:30,0,0
2025-03-06,IndiGo,6E-7439,SIN,DEL,Business,8960,13:00,12:56,00:42,00:37,0,0
2025-10-12,IndiGo,6E-8021,PNQ,DEL,Eco,6544,08:05,07:56,16:45,16:34,0,0
2025-10-10,IndiGo,6E-1652,HYD,MAA,Business,4416,09:00,08:55,15:01,14:54,0,0
2025-10-14,IndiGo,6E-3288,JFK,BOM,Business,5904,07:50,07:47,15:42,15:42,0,0
2025-08-07,IndiGo,6E-5850,LHR,CCU,Business,9000,11:00,11:19,22:45,23:06,19,21
2025-12-10,IndiGo,6E-8919,DXB,DEL,Eco,7375,20:50,20:48,06:33,06:24,0,0
2025-06-27,IndiGo,6E-3275,PNQ,MAA,Eco,5286,11:15,11:06,18:21,17:59,0,0
2025-11-22,IndiGo,6E-5550,BOM,SIN,Eco,5718,10:00,09:52,17:38,17:37,0,0
2025-08-03,IndiGo,6E-4817,BOM,DXB,Eco Plus,2916,12:10,12:09,16:18,16:15,0,0
2025-06-24,IndiGo,6E-2939,DEL,BLR,Eco,7374,01:45,01:47,11:28,11:28,2,0
2025-04-29,IndiGo,6E-7564,CCU,GOA,Business,7545,19:00,22:06,04:55,07:52,186,177
2025-04-23,IndiGo,6E-9916,JFK,LHR,Business,4604,08:15,08:18,14:30,14:28,3,0
2025-03-07,IndiGo,6E-8812,CCU,BOM,Eco,7098,04:10,04:06,13:32,13:32,0,0
2025-09-11,IndiGo,6E-5362,DEL,BLR,Eco,5971,04:00,04:00,11:57,11:56,0,0
2025-06-05,IndiGo,6E-3201,LHR,BOM,Eco,5484,15:15,15:37,22:36,22:45,22,9
2025-12-12,IndiGo,6E-8628,BOM,DEL,Eco,6277,21:15,21:17,05:35,05:27,2,0
2025-03-29,IndiGo,6E-4911,BLR,DXB,Eco,2468,12:45,16:08,16:20,19:49,203,209
2025-06-08,IndiGo,6E-4104,BLR,SIN,Eco,7760,04:45,04:46,14:57,14:44,1,0
2026-02-12,IndiGo,6E-4662,HYD,CCU,Eco,4937,04:45,04:44,11:25,11:11,0,0
2025-10-30,IndiGo,6E-1923,CCU,JFK,Eco Plus,2489,12:15,12:11,15:51,15:36,0,0
2025-10-15,IndiGo,6E-5333,CCU,HYD,Eco,2963,09:10,09:02,13:22,13:03,0,0
2025-05-14,IndiGo,6E-2126,DEL,HYD,Eco,2373,05:00,05:00,08:27,08:23,0,0
2025-12-19,IndiGo,6E-7564,DEL,DXB,Eco,547,12:00,11:57,13:11,12:57,0,0
2025-09-08,IndiGo,6E-4394,BOM,SIN,Eco,2816,20:50,20:53,00:51,00:59,3,8
2025-07-14,IndiGo,6E-810,CCU,DXB,Business,8814,23:00,22:50,10:31,10:16,0,0
2025-04-27,IndiGo,6E-9764,JFK,MAA,Eco,5486,15:45,15:37,23:06,22:57,0,0
2025-05-07,IndiGo,6E-6763,JFK,PNQ,Eco,6518,22:30,22:24,07:08,06:52,0,0
2025-02-22,IndiGo,6E-7452,BOM,LHR,Business,5021,04:05,03:57,10:51,10:31,0,0
2025-06-18,IndiGo,6E-7508,MAA,SIN,Eco,6553,11:45,11:38,20:26,20:13,0,0
2025-03-15,IndiGo,6E-597,GOA,DEL,Eco,4040,03:10,03:12,08:43,08:35,2,0
2025-09-28,IndiGo,6E-1728,MAA,GOA,Eco Plus,3378,22:15,22:08,02:58,02:56,0,0
2025-11-13,IndiGo,6E-7007,SIN,CCU,Eco,4296,03:30,03:33,09:22,09:26,3,4
2025-09-04,IndiGo,6E-8567,CCU,HYD,Eco,5982,14:45,15:25,22:43,23:16,40,33
2025-07-07,IndiGo,6E-3455,CCU,DEL,Eco,4940,02:45,02:43,09:25,09:10,0,0
2025-04-11,IndiGo,6E-9948,DEL,DXB,Eco,5427,04:45,04:56,12:02,12:01,11,0
2025-07-01,IndiGo,6E-8600,LHR,DEL,Eco,4400,22:00,22:05,04:00,04:05,5,5
2025-05-01,IndiGo,6E-7834,DXB,CCU,Eco,4851,23:30,00:07,06:03,06:34,37,31
2025-04-03,IndiGo,6E-1825,BOM,BLR,Eco,7280,04:45,04:35,14:21,14:12,0,0
2025-02-17,IndiGo,6E-6480,SIN,JFK,Eco,1230,11:30,11:25,13:32,13:14,0,0
2026-02-06,IndiGo,6E-5930,JFK,BLR,Eco,7271,22:15,22:16,07:50,07:45,1,0
2025-04-02,IndiGo,6E-7700,BLR,LHR,Eco,3970,23:05,02:55,04:32,08:23,230,231
2025-04-16,IndiGo,6E-5812,JFK,LHR,Eco,2523,13:10,13:09,16:49,16:57,0,8
2025-06-14,IndiGo,6E-5599,DEL,DXB,Business,1302,18:00,18:00,20:07,20:11,0,4
2026-01-05,IndiGo,6E-5369,BOM,BLR,Eco Plus,4007,09:00,09:03,14:30,14:37,3,7
2025-12-06,IndiGo,6E-156,BOM,JFK,Eco,2033,15:30,15:22,18:32,18:15,0,0
2025-09-09,IndiGo,6E-9273,MAA,DEL,Business,5477,13:05,12:58,20:25,20:08,0,0
2025-10-06,IndiGo,6E-9312,CCU,BOM,Eco,3237,05:50,05:44,10:22,10:18,0,0
2025-08-04,IndiGo,6E-5749,HYD,JFK,Eco,6516,23:45,23:48,08:23,08:19,3,0
2025-10-23,IndiGo,6E-3451,BLR,BOM,Eco,7645,02:15,02:05,12:18,12:13,0,0
2026-02-01,IndiGo,6E-611,MAA,PNQ,Eco,5390,21:00,21:03,04:14,04:12,3,0
2025-02-16,IndiGo,6E-1481,MAA,BLR,Eco,2273,06:15,06:05,09:35,09:24,0,0
2025-11-10,IndiGo,6E-1298,CCU,BLR,Eco,8834,22:45,22:37,10:17,10:01,0,0
2025-03-22,IndiGo,6E-3207,DXB,CCU,Eco,7084,13:05,13:22,22:26,22:50,17,24
2025-09-06,IndiGo,6E-5993,GOA,JFK,Eco,5253,08:10,08:13,15:13,15:18,3,5
2025-12-03,IndiGo,6E-8491,HYD,DXB,Eco,2938,21:05,21:04,01:15,01:11,0,0
2025-08-03,IndiGo,6E-4335,CCU,DEL,Eco,1975,19:50,19:45,22:48,22:43,0,0
2025-03-04,IndiGo,6E-3625,DEL,BOM,Eco Plus,575,06:15,06:17,07:28,07:21,2,0
2026-01-29,IndiGo,6E-4030,BOM,DEL,Eco,973,19:10,19:48,20:52,21:32,38,40
2025-12-14,IndiGo,6E-4766,LHR,DEL,Business,7227,17:30,18:09,03:02,03:33,39,31
2025-06-04,IndiGo,6E-340,JFK,BOM,Eco,6782,12:05,12:02,21:03,20:54,0,0
2025-11-07,IndiGo,6E-2389,LHR,HYD,Eco,1409,15:50,15:43,18:05,17:49,0,0
2025-09-04,IndiGo,6E-1564,DXB,JFK,Eco,2860,21:05,21:08,01:09,01:21,3,12
2025-02-28,IndiGo,6E-7878,BOM,SIN,Eco,926,09:45,09:39,11:24,11:11,0,0
2025-08-20,IndiGo,6E-6692,LHR,DEL,Business,5568,10:30,10:21,17:57,17:49,0,0
2025-09-26,IndiGo,6E-7752,PNQ,LHR,Eco,6351,09:00,09:16,17:26,17:31,16,5
2025-12-19,IndiGo,6E-3083,JFK,CCU,Business,5161,03:00,03:38,09:57,10:29,38,32
2025-02-22,IndiGo,6E-8427,SIN,LHR,Business,1479,07:00,06:54,09:20,09:13,0,0
2025-08-04,IndiGo,6E-5811,LHR,HYD,Eco,4151,07:00,06:52,12:41,12:33,0,0
2025-09-03,IndiGo,6E-9190,MAA,BLR,Eco,5707,00:50,00:43,08:28,08:14,0,0
2026-01-18,IndiGo,6E-1258,SIN,DXB,Eco,629,20:45,20:47,22:02,22:09,2,7
2025-06-16,IndiGo,6E-7379,SIN,BOM,Business,1380,21:30,21:25,23:43,23:45,0,2
2026-01-11,IndiGo,6E-9442,SIN,DEL,Business,7196,23:50,23:49,09:19,09:07,0,0
2025-10-23,IndiGo,6E-3025,LHR,BOM,Eco,4038,18:00,17:51,23:32,23:08,0,0
2025-07-31,IndiGo,6E-5341,GOA,SIN,Eco,814,11:50,11:43,13:21,13:05,0,0
2025-07-05,IndiGo,6E-6120,DEL,MAA,Eco,6866,18:50,18:49,03:54,03:58,0,4
2025-04-28,IndiGo,6E-3633,DEL,CCU,Eco,3462,10:30,10:34,15:19,15:29,4,10
2025-11-07,IndiGo,6E-8908,CCU,LHR,Business,6096,16:30,18:08,00:37,02:22,98,105
2025-03-13,IndiGo,6E-5467,CCU,JFK,Business,8363,11:10,11:09,22:07,21:53,0,0
2025-10-27,IndiGo,6E-5028,LHR,CCU,Business,6586,11:30,11:44,20:13,20:31,14,18
2025-06-28,IndiGo,6E-960,GOA,PNQ,Eco,4901,02:30,02:25,09:07,08:49,0,0
2025-09-04,IndiGo,6E-3108,PNQ,DXB,Eco,3075,01:30,01:35,05:50,06:00,5,10
2025-06-11,IndiGo,6E-7494,BOM,PNQ,Eco,3347,19:50,19:44,00:31,00:20,0,0
2025-12-28,IndiGo,6E-9796,LHR,HYD,Eco Plus,6689,09:05,09:48,17:56,18:41,43,45
2025-04-08,IndiGo,6E-2430,CCU,JFK,Business,1108,07:50,07:48,09:43,09:42,0,0
2025-04-25,IndiGo,6E-9076,DEL,JFK,Eco,1491,08:50,09:50,11:11,12:13,60,62
2025-09-23,IndiGo,6E-9956,HYD,PNQ,Eco,1960,04:05,03:59,07:02,06:53,0,0
2025-03-02,IndiGo,6E-6123,BOM,HYD,Business,3529,02:15,02:18,07:09,07:12,3,3
2025-07-19,IndiGo,6E-3808,DXB,DEL,Eco,8634,18:10,18:01,05:27,05:08,0,0
2025-06-04,IndiGo,6E-8345,GOA,DXB,Eco,6350,10:50,11:31,19:16,19:48,41,32
2025-02-28,IndiGo,6E-848,LHR,DXB,Eco,2746,10:30,10:59,14:25,14:41,29,16
2025-04-17,IndiGo,6E-4805,BLR,SIN,Eco,1661,19:05,19:17,21:39,21:39,12,0
2025-08-12,IndiGo,6E-8731,GOA,DXB,Business,4498,01:10,01:00,07:17,07:01,0,0
2025-08-18,IndiGo,6E-2242,BOM,JFK,Eco,2270,04:05,04:07,07:25,07:36,2,11
2025-08-12,IndiGo,6E-5976,JFK,LHR,Eco Plus,7248,16:30,16:26,02:03,02:08,0,5
2025-06-16,IndiGo,6E-2757,GOA,CCU,Business,4602,05:05,04:56,11:20,11:02,0,0
2025-09-16,IndiGo,6E-5527,GOA,DXB,Eco,5501,11:05,11:04,18:27,18:12,0,0
2026-02-01,IndiGo,6E-9516,JFK,SIN,Eco,1219,15:05,15:06,17:06,17:03,1,0
2025-09-11,IndiGo,6E-2223,SIN,MAA,Eco,4271,01:00,00:56,06:50,06:45,0,0
2025-08-31,IndiGo,6E-1085,CCU,JFK,Eco,6861,08:05,08:02,17:09,17:00,0,0
2025-09-13,IndiGo,6E-9973,JFK,DXB,Eco,6000,10:05,09:56,18:05,17:59,0,0
2026-01-04,IndiGo,6E-3147,BOM,MAA,Eco,6085,20:10,20:14,04:16,04:19,4,3
2025-09-27,IndiGo,6E-8726,DXB,PNQ,Eco,4173,04:45,05:14,10:27,10:48,29,21
2025-06-07,IndiGo,6E-7768,BOM,HYD,Eco,1344,12:00,12:01,14:10,14:15,1,5
2025-05-11,IndiGo,6E-4984,CCU,BOM,Eco Plus,7192,20:00,19:59,05:29,05:31,0,2
2026-01-02,IndiGo,6E-4995,DXB,LHR,Eco,6660,22:00,21:51,06:49,06:34,0,0
2025-11-13,IndiGo,6E-5476,PNQ,HYD,Business,7342,01:10,01:05,10:50,10:34,0,0
2026-01-10,IndiGo,6E-1875,BLR,DEL,Eco,1589,17:10,17:31,19:39,19:55,21,16
2025-12-09,IndiGo,6E-5778,DEL,MAA,Eco Plus,7094,04:00,05:48,13:22,15:07,108,105
2025-12-01,IndiGo,6E-3154,JFK,BLR,Business,3307,21:50,21:45,02:28,02:18,0,0
2025-10-28,IndiGo,6E-2956,GOA,CCU,Eco,6845,01:00,00:50,10:03,09:50,0,0
